bbl,bldgclass,bldgclass_letter,borough,counts,lng,lat
3016050030,B3,B,BK,96599,-73.9376209518853,40.69197257332571
3063970033,B3,B,BK,63213,-74.00932775592575,40.607726777122956
3040520024,B3,B,BK,129580,-73.88027691233798,40.671425035671426
3058920038,B3,B,BK,90297,-74.02216996695968,40.63257734729381
3078670026,B3,B,BK,79740,-73.93307712791182,40.62074289309796
3064710069,B3,B,BK,96240,-73.99868388171117,40.59648092426617
3063600058,B3,B,BK,75177,-74.00979596153635,40.61031305573395
3066660065,B3,B,BK,58153,-73.96300661418255,40.60629986478586
3048480050,B3,B,BK,122423,-73.93733556941787,40.656063432542304
3039820022,B3,B,BK,112912,-73.8866132949349,40.67532674909319
3065760063,B3,B,BK,40973,-73.98292541858831,40.611245007854116
3047500045,B3,B,BK,47295,-73.91727407377842,40.651394753739346
3049470058,B3,B,BK,78284,-73.9482514487967,40.64145987659227
3066490032,B3,B,BK,26305,-73.9802142851478,40.604253137402324
3066540018,B3,B,BK,33709,-73.97566154297223,40.6055864086173
3066800079,B3,B,BK,57884,-73.97291919582436,40.60348171292008
3010540048,B3,B,BK,138189,-73.98766990210916,40.662676279404565
3053360002,B3,B,BK,89183,-73.97745856069677,40.645129716759264
3053360027,B3,B,BK,98060,-73.97695022317667,40.64442071969176
3074050813,B3,B,BK,80959,-73.94222274417244,40.595263589678574
3072430030,B3,B,BK,46691,-73.96206574386028,40.58568098151471
3078320040,B3,B,BK,70610,-73.92542085140306,40.62572816807572
3055330011,B3,B,BK,45941,-73.98816040322504,40.62043075602421
3067850065,B3,B,BK,63173,-73.95119445549197,40.61033981034028
3032390034,B3,B,BK,37297,-73.91756837444794,40.70629520590938
3043000021,B3,B,BK,91084,-73.89102334587677,40.661539208635936
3059120027,B3,B,BK,119568,-74.01556157919845,40.62773476354977
3010290067,B3,B,BK,131711,-73.98742911065227,40.666595829230545
3072910129,B3,B,BK,51060,-73.95936352862189,40.601055961947
3068370025,B3,B,BK,70553,-73.94134876036597,40.60640688321113
3068370060,B3,B,BK,68380,-73.9416519792376,40.606072450632126
3068370062,B3,B,BK,69145,-73.94166981564182,40.60617500995635
3068370072,B3,B,BK,71371,-73.94179912957236,40.606857252417534
3068380036,B3,B,BK,69297,-73.94064868150058,40.605791527265765
3068480011,B3,B,BK,18282,-73.98787502075763,40.603584272244305
3003230059,B3,B,BK,145905,-73.99821567610056,40.68512785320867
3067250076,B3,B,BK,96625,-73.96141917420752,40.62185320926027
3032630020,B3,B,BK,72125,-73.92682100913385,40.69342624026913
3037580021,B3,B,BK,150050,-73.89239228990019,40.67092561635344
3062950083,B3,B,BK,40734,-74.00293340501511,40.61177564087948
3010920026,B3,B,BK,169188,-73.980147398632,40.665909127668314
3009880075,B3,B,BK,167685,-73.9836433338579,40.67068928399761
3009560059,B3,B,BK,151562,-73.9790460006718,40.67529553538582
3068890016,B3,B,BK,46889,-73.99534847412319,40.5954820856302
3066730052,B3,B,BK,25930,-73.98010280762146,40.60121203048388
3082030064,B3,B,BK,115315,-73.90077985898172,40.642164414558714
3018000038,B3,B,BK,130921,-73.9425616358525,40.689154421459925
3009700022,B3,B,BK,158220,-73.98145391524066,40.67334690822547
3055350056,B3,B,BK,72904,-73.98300568240725,40.6169660345057
3016050018,B3,B,BK,99462,-73.93837899906437,40.69188339130463
3085050073,B3,B,BK,59810,-73.9297372612228,40.61132081257203
3072430031,B3,B,BK,46409,-73.96205236655712,40.58561855409995
3073950019,B3,B,BK,43864,-73.95927880570187,40.59228045107382
3049590008,B3,B,BK,222421,-73.93656860403668,40.64372955902848
3076010073,B3,B,BK,101717,-73.9397167293804,40.62808257343193
3056350153,B3,B,BK,67307,-73.99049697217704,40.63432531490676
3076070043,B3,B,BK,92032,-73.9511632417846,40.62605368245262
3001900042,B3,B,BK,150050,-73.98416950778221,40.68531513545291
3076900098,B3,B,BK,66521,-73.94451026301287,40.612453424239604
3076920013,B3,B,BK,64984,-73.94315915539367,40.61402302781042
3087290056,B3,B,BK,81282,-73.95040519460551,40.58036573305901
3016440016,B3,B,BK,126135,-73.93747380155052,40.68599291881304
3084740020,B3,B,BK,88953,-73.93820063502223,40.60958176316119
3019630022,B3,B,BK,169330,-73.96498199594923,40.68581901387195
3018080043,B3,B,BK,154215,-73.94816226677561,40.68700959385322
3067290011,B3,B,BK,105950,-73.95742827876471,40.62117096679909
3084750046,B3,B,BK,83761,-73.93773688851267,40.610696538424556
3084750050,B3,B,BK,86119,-73.93756744267264,40.61054492898872
3084750052,B3,B,BK,88320,-73.93744258784315,40.61042899236134
3071200030,B3,B,BK,50686,-73.97761908833469,40.59521008046593
3083840003,B3,B,BK,81375,-73.91534774212332,40.61759030865318
3006770034,B3,B,BK,224792,-73.99990121629877,40.65585831389385
3077520011,B3,B,BK,66142,-73.9298130659407,40.63082046147875
3071090017,B3,B,BK,67038,-73.96475904089655,40.59967809972149
3077930062,B3,B,BK,68807,-73.93189992523372,40.6268117296317
3081450023,B3,B,BK,88547,-73.90673721798912,40.646917816281686
3047800059,B3,B,BK,55730,-73.92989778886071,40.6404610379563
3017950063,B3,B,BK,134905,-73.9434044059516,40.68952006774631
3081790027,B3,B,BK,100915,-73.90621996226692,40.64090248896059
3011600072,B3,B,BK,127959,-73.96533426493245,40.67626316031442
3010560054,B3,B,BK,144384,-73.98632325359102,40.661860263911784
3015390034,B3,B,BK,129646,-73.90895339121268,40.679527222285536
3035690014,B3,B,BK,66650,-73.91529869201173,40.6621367281771
3041630023,B3,B,BK,101227,-73.87184029314486,40.680619702043636
3055560020,B3,B,BK,74887,-73.98519064192345,40.61576653632232
3055710030,B3,B,BK,76156,-73.98566776573617,40.614232605559934
3070970076,B3,B,BK,23755,-73.98041048559415,40.59798810042223
3016070057,B3,B,BK,86286,-73.93207828927585,40.69232484230892
3006690011,B3,B,BK,132594,-73.99975852506506,40.657601822405745
3039450003,B3,B,BK,108243,-73.88084767727281,40.681275189898486
3078550047,B3,B,BK,96773,-73.91993615710733,40.623619013277434
3010460067,B3,B,BK,64107,-73.99356037460076,40.66701052562853
3014960005,B3,B,BK,136460,-73.92246892650567,40.68397294603582
3017120035,B3,B,BK,154462,-73.92417230310808,40.67736455827462
3047090004,B3,B,BK,52278,-73.91935201486932,40.6506902157729
3072950045,B3,B,BK,56086,-73.95534141947167,40.60149295385023
3078640048,B3,B,BK,73586,-73.93452187665314,40.617813263705855
3032630018,B3,B,BK,71127,-73.92691019115492,40.69333705824806
3003060047,B3,B,BK,148194,-73.99759140195307,40.68744658575646
3017960056,B3,B,BK,114206,-73.94016263948576,40.689899091335846
3064240074,B3,B,BK,308370,-74.0161145077291,40.60768664521347
3051460016,B3,B,BK,175978,-73.96419273506277,40.64365375431057
3053320082,B3,B,BK,68689,-73.9802722534615,40.64330594442839
3011100027,B3,B,BK,219096,-73.97923328291604,40.65959058147559
3075950036,B3,B,BK,55593,-73.94591933894574,40.62868455207415
3070800030,B3,B,BK,25331,-73.98032576267414,40.599459603769866
3046510029,B3,B,BK,38219,-73.91942781958721,40.66007662349042
3050130037,B3,B,BK,92801,-73.94001548915098,40.63633636948186
3014010027,B3,B,BK,77566,-73.93527992383223,40.667822082020244
3057480067,B3,B,BK,41474,-73.99716332825194,40.62368589979323
3042300029,B3,B,BK,120360,-73.87352583334305,40.67438587877092
3017920053,B3,B,BK,108846,-73.94040343094264,40.69061254750441
3035690045,B3,B,BK,68593,-73.91498209583695,40.66236860143188
3073940060,B3,B,BK,42537,-73.95948392435034,40.59284229780654
3032730017,B3,B,BK,78497,-73.92632158981586,40.69274399780796
3056350052,B3,B,BK,68557,-73.99038549465071,40.63425842839096
3062010020,B3,B,BK,36375,-74.00336147871624,40.61946313109562
3064290009,B3,B,BK,104372,-74.01270329542321,40.60570234524469
3047820052,B3,B,BK,51413,-73.9314896879368,40.637700854404216
3055440062,B3,B,BK,33241,-73.99591477995698,40.622941229917295
3085260049,B3,B,BK,54458,-73.92755676080766,40.61156606312996
3016830043,B3,B,BK,150256,-73.9230709051479,40.682403342465015
3049600033,B3,B,BK,128645,-73.93553409259228,40.6424631743293
3052820011,B3,B,BK,187022,-73.97823444428008,40.649258844334746
3076810036,B3,B,BK,113186,-73.94747110611236,40.61606083699184
3064800042,B3,B,BK,213317,-74.0172917104072,40.6043021875139
3042620019,B3,B,BK,154627,-73.87613440745932,40.67180405926097
3062620010,B3,B,BK,43591,-73.99560264288324,40.61021049640972
3017800064,B3,B,BK,130057,-73.94697168679436,40.691361676481385
3066460017,B3,B,BK,27197,-73.9832197192578,40.604739179417145
3018460015,B3,B,BK,135008,-73.94297633225048,40.68235875145447
3060110048,B3,B,BK,105773,-74.0194187016097,40.62046642883265
3061410066,B3,B,BK,188044,-74.02765466125541,40.613305112540814
3061410068,B3,B,BK,187702,-74.02768587496278,40.61325160332817
3016320020,B3,B,BK,117137,-73.9290193459532,40.68921684887467
3016320021,B3,B,BK,116196,-73.92894800033633,40.689221307975735
3062460046,B3,B,BK,29973,-74.00286205939825,40.61502186644639
3073260033,B3,B,BK,42809,-73.9498701024791,40.600280078363696
3073260034,B3,B,BK,42990,-73.94985672517595,40.60020873274684
3073730005,B3,B,BK,48896,-73.95831118077328,40.596249051011384
3073750019,B3,B,BK,54601,-73.95613068035814,40.59587894562395
3063630026,B3,B,BK,56759,-74.00781612066864,40.609180444066375
3055410060,B3,B,BK,60944,-73.98603341202255,40.617813263705855
3051460030,B3,B,BK,178443,-73.96401437102064,40.64270842488724
3010040015,B3,B,BK,106067,-73.98755396548178,40.670381606024925
3071940053,B3,B,BK,31568,-73.97151903809358,40.58887369786898
3053970022,B3,B,BK,98484,-73.97513090994687,40.63486932523527
3072420036,B3,B,BK,50776,-73.96290851395938,40.585208316803055
3066640035,B3,B,BK,74064,-73.96544574245878,40.606705642981716
3073310059,B3,B,BK,35170,-73.9454734288404,40.60049857431531
3071830055,B3,B,BK,47597,-73.96367102023952,40.59220910545696
3071830059,B3,B,BK,47639,-73.96395640270694,40.592177891749586
3016470025,B3,B,BK,128543,-73.9284441219173,40.68703188935849
3064240072,B3,B,BK,306492,-74.01603870301119,40.60776244993138
3047500001,B3,B,BK,60306,-73.91586499784552,40.65013728724228
3063240051,B3,B,BK,49719,-74.00681282293161,40.61104434830672
3077130044,B3,B,BK,69742,-73.93988617522045,40.611512553917336
3016310023,B3,B,BK,124111,-73.93136929220836,40.68894038460936
3066730038,B3,B,BK,28924,-73.97969257032456,40.601524167557606
3018020040,B3,B,BK,129385,-73.95205952109634,40.687312812724855
3061960064,B3,B,BK,72282,-73.98947137893475,40.61162403144366
3062130070,B3,B,BK,32502,-74.00231358996868,40.617554635844755
3015940014,B3,B,BK,109061,-73.9394982334288,40.69400592340609
3078440058,B3,B,BK,71893,-73.93048639019977,40.62228574206245
3013130084,B3,B,BK,162927,-73.95963553378616,40.66281451153722
3016410034,B3,B,BK,132264,-73.93095459581038,40.687491176767
3009880026,B3,B,BK,165524,-73.98328214667258,40.670849811635534
3076970036,B3,B,BK,67764,-73.94062638599532,40.617264794276274
3018410035,B3,B,BK,142932,-73.93874464535075,40.68359838154734
3052140062,B3,B,BK,73170,-73.95041857190867,40.63863726562544
3066900027,B3,B,BK,174042,-73.96191413442446,40.631382308211485
3017960037,B3,B,BK,111904,-73.94007791656574,40.69019339200538
3017680076,B3,B,BK,114830,-73.94530844210142,40.69380080475762
3009950057,B3,B,BK,169837,-73.98128446940063,40.66870052492777
3014850057,B3,B,BK,109685,-73.92184911145925,40.686755425093175
3020990008,B3,B,BK,172162,-73.97542966971746,40.68787911855864
3019860048,B3,B,BK,138736,-73.95551532441276,40.6851055577034
3016460034,B3,B,BK,132141,-73.93050422660399,40.686791097901605
3016100025,B3,B,BK,100813,-73.93527100563011,40.691495449512985
3018310028,B3,B,BK,140223,-73.93968997477408,40.684989621076014
3032950033,B3,B,BK,82056,-73.92373977030591,40.69301154387116
3052120058,B3,B,BK,81368,-73.95246529929221,40.63882900697074
3018140072,B3,B,BK,149707,-73.94703411420912,40.68610439633937
3085300020,B3,B,BK,42467,-73.92398502086385,40.61281015232388
3008900061,B3,B,BK,226188,-73.98064681794999,40.654828261550506
3041810025,B3,B,BK,70824,-73.86811694376523,40.680106905422484
3016220018,B3,B,BK,99508,-73.92964362010068,40.69064376121178
3016820038,B3,B,BK,144577,-73.92641969003903,40.682019859774414
3032660014,B3,B,BK,89769,-73.92304415054157,40.697662386269904
3032630054,B3,B,BK,73219,-73.9269012729528,40.692873311738495
3015490069,B3,B,BK,101538,-73.91839330814283,40.67816719646423
3016700034,B3,B,BK,151544,-73.93297902768866,40.68276452965034
3009530036,B3,B,BK,158626,-73.97825673978534,40.67612046908071
3062010010,B3,B,BK,35857,-74.00389657084266,40.61978418637147
3068400017,B3,B,BK,75576,-73.94117485542488,40.60809242340934
3017920011,B3,B,BK,117220,-73.94190614799764,40.690732943232845
3047410020,B3,B,BK,58871,-73.92344546963638,40.64775166817869
3015730007,B3,B,BK,79883,-73.90580972497,40.67653516547868
3047550118,B3,B,BK,42093,-73.91301117317131,40.65254966091219
3015010039,B3,B,BK,139404,-73.91768431107535,40.68348244491994
3018240128,B3,B,BK,152402,-73.94541100142565,40.68507880309708
3010560019,B3,B,BK,149409,-73.98592193449622,40.66273870681931
3079290044,B3,B,BK,73323,-73.92594702532736,40.642110905346065
3062170058,B3,B,BK,54410,-73.99267747259219,40.611739968071056
3010120025,B3,B,BK,158652,-73.982818400163,40.66719780787277
3055330034,B3,B,BK,53961,-73.98722845110485,40.61986890929148
3064640034,B3,B,BK,91048,-74.00650068585786,40.60162672688184
3035340050,B3,B,BK,69322,-73.91847803106285,40.66450451083648
3010120026,B3,B,BK,158615,-73.98276043184931,40.667166594165394
3015390017,B3,B,BK,131585,-73.90997452535392,40.679406826557106
3074030074,B3,B,BK,51420,-73.95232706715954,40.59419340542574
3070980026,B3,B,BK,31387,-73.97890776853914,40.5974351718916
3062900069,B3,B,BK,83800,-74.01516471920469,40.61881210234182
3045470155,B3,B,BK,61926,-73.8676398199525,40.66322474883413
3089140094,B3,B,BK,165170,-73.92369963839643,40.589845781898646
3070900022,B3,B,BK,66770,-73.96310471440573,40.60192548665242
3064160038,B3,B,BK,22761,-73.9948401366031,40.599401635456175
3037580008,B3,B,BK,154924,-73.89223176226226,40.67029242400385
3048710013,B3,B,BK,83657,-73.94519250547404,40.65244710158796
3016560059,B3,B,BK,132930,-73.93081636367772,40.684971784671795
3055620009,B3,B,BK,47294,-73.98857955872407,40.61697049360675
3077390007,B3,B,BK,111171,-73.92325818739214,40.6334022809887
3061940025,B3,B,BK,43374,-73.99319472831438,40.61422814645888
3051720057,B3,B,BK,74365,-73.950445326515,40.64417546913381
3062240062,B3,B,BK,29880,-74.00264356344664,40.61671186574565
3062240063,B3,B,BK,29663,-74.0027238272656,40.61675645675618
3039280011,B3,B,BK,138551,-73.88299250487952,40.68209120539128
3062380054,B3,B,BK,38679,-73.99594599366436,40.61175334537422
3062400002,B3,B,BK,56856,-73.99258829057112,40.609679863384365
3062400006,B3,B,BK,56976,-73.99247235394373,40.60979134091069
3062400007,B3,B,BK,56853,-73.99240992652898,40.609840391022296
3062400008,B3,B,BK,56518,-73.99235195821528,40.60989390023494
3062400073,B3,B,BK,58462,-73.99236533551844,40.60959514046435
3062420071,B3,B,BK,61049,-74.01296638238536,40.62112191668749
3057590027,B3,B,BK,40514,-74.00545725621136,40.627101571200186
3077890045,B3,B,BK,101813,-73.93576596584704,40.62704360288648
3055490032,B3,B,BK,71231,-73.98374143408108,40.615944900364454
3055490035,B3,B,BK,69405,-73.98354523363473,40.615828963737066
3016820013,B3,B,BK,142150,-73.9282612987741,40.68180582292385
3016820014,B3,B,BK,142118,-73.92819887135936,40.681814741125955
3042990035,B3,B,BK,91140,-73.89142912407264,40.66066076572841
3066910045,B3,B,BK,177084,-73.96080827736318,40.630472651596584
3055550025,B3,B,BK,65006,-73.98679145920164,40.616743079453016
3055550026,B3,B,BK,65811,-73.98672457268583,40.61670294754354
3056820005,B3,B,BK,88696,-74.00007512123985,40.6338704865993
3015000023,B3,B,BK,143159,-73.92151913798129,40.683335294585184
3056860017,B3,B,BK,54978,-74.00667904989999,40.63715238497465
3015890073,B3,B,BK,99531,-73.9366622451588,40.695544313269515
3019040051,B3,B,BK,173654,-73.96596299818098,40.69224457848997
3056970021,B3,B,BK,86274,-73.99815324868581,40.63109692574406
3016410051,B3,B,BK,131446,-73.93055773581663,40.687254844411164
3019720046,B3,B,BK,153443,-73.96080381826214,40.68525716713921
3049890026,B3,B,BK,72378,-73.93601567550604,40.63818243731799
3066690044,B3,B,BK,21787,-73.9833847059968,40.600819629591165
3064340016,B3,B,BK,100605,-74.00831108088555,40.60376709538749
3053500001,B3,B,BK,47706,-73.9820246801755,40.64106301659852
3085300118,B3,B,BK,42143,-73.92397610266174,40.61270759299965
3085300121,B3,B,BK,43036,-73.92399393906595,40.61290825254706
3085350049,B3,B,BK,143801,-73.92942512414905,40.60764651330399
3049720021,B3,B,BK,101565,-73.9401091302731,40.64056805638158
3049720023,B3,B,BK,101825,-73.94009575296997,40.64045657885524
3049720040,B3,B,BK,98335,-73.93999765274677,40.639524626735074
3066250071,B3,B,BK,23822,-73.98031238537096,40.60745923105975
3057320005,B3,B,BK,71757,-74.00192564817702,40.628746979488895
3057320069,B3,B,BK,72687,-74.00158675649696,40.628189591857215
3088170039,B3,B,BK,134567,-73.93472253620055,40.6022911329388
3063020018,B3,B,BK,100773,-74.01310907361908,40.61701062551623
3019490063,B3,B,BK,136924,-73.95878384548494,40.688503392706124
3047490017,B3,B,BK,54364,-73.91747919242687,40.6497136726422
3065160077,B3,B,BK,126471,-73.97370845671082,40.625416031001976
3057330017,B3,B,BK,72688,-73.99920559653444,40.62710603030123
3062080030,B3,B,BK,56312,-73.98703225065852,40.609590681363294
3052650013,B3,B,BK,214175,-73.97911734628866,40.65323636247442
3016580059,B3,B,BK,113814,-73.92390921614594,40.68574320915404
3031710062,B3,B,BK,41878,-73.93251974028016,40.69839813794372
3062290031,B3,B,BK,66250,-73.99043900386336,40.60969324068753
3084780050,B3,B,BK,66304,-73.93574367034178,40.61222601008588
3050150028,B3,B,BK,72412,-73.93809807569801,40.63593505038706
3080480043,B3,B,BK,82466,-73.90745513325872,40.63329526256341
3055360065,B3,B,BK,64466,-73.98160552467648,40.61612326440659
3081130038,B3,B,BK,62360,-73.91216840307222,40.65188971395627
3058690066,B3,B,BK,164325,-74.03295207330689,40.63734412631994
3055200067,B3,B,BK,74050,-73.98470014080756,40.619810940977786
3071020014,B3,B,BK,59251,-73.97412315310878,40.59865696558024
3010360064,B3,B,BK,153518,-73.98509700080132,40.664624906564924
3077520017,B3,B,BK,65020,-73.92984427964808,40.63111476214827
3073330030,B3,B,BK,32127,-73.94335535584001,40.60123432598914
3066730022,B3,B,BK,28659,-73.97984417976036,40.602340183050394
3063180051,B3,B,BK,25111,-73.99238317192265,40.60413720077493
3066730026,B3,B,BK,29437,-73.97981296605299,40.60216627810931
3051760054,B3,B,BK,151853,-73.96611014851575,40.6364567652103
3072930082,B3,B,BK,57485,-73.95784297516265,40.60297337539997
3057380037,B3,B,BK,65105,-74.00321878748254,40.628617665558345
3054280059,B3,B,BK,98699,-73.9683263217393,40.63180146371051
3016420035,B3,B,BK,117418,-73.92775296125401,40.68785682305338
3017970082,B3,B,BK,125583,-73.95254110401011,40.68772305002177
3068160019,B3,B,BK,70357,-73.94199087091766,40.609938491245465
3076360025,B3,B,BK,98116,-73.94020723049628,40.62381967282484
3074350004,B3,B,BK,50830,-73.95527007385482,40.589783354483885
3074350005,B3,B,BK,50733,-73.95520318733902,40.58978781358494
3070850040,B3,B,BK,51346,-73.97545642432378,40.59951311298251
3039260061,B3,B,BK,133915,-73.8847761453009,40.681056693946864
3064240069,B3,B,BK,303042,-74.01590938908063,40.60788284565982
3064240071,B3,B,BK,305590,-74.0159985711017,40.607802581840865
3064240073,B3,B,BK,307462,-74.01607883492066,40.6077223180219
3068370016,B3,B,BK,72843,-73.94142456508388,40.606821579609104
3043000058,B3,B,BK,93489,-73.89107685508942,40.661057625722165
3010350040,B3,B,BK,144792,-73.98637230370261,40.66553902228089
3078740029,B3,B,BK,58670,-73.92775742035506,40.6203371149021
3010290062,B3,B,BK,134137,-73.98709467807326,40.66643530159262
3063720032,B3,B,BK,53965,-74.00109625538109,40.60493983896454
3049600062,B3,B,BK,155565,-73.93593987078813,40.64282882061568
3076700009,B3,B,BK,70691,-73.94108121430276,40.61791136392903
3016340060,B3,B,BK,121309,-73.93698775953571,40.68726376261327
3055270051,B3,B,BK,77155,-73.98451285856332,40.618785347735496
3075950074,B3,B,BK,56287,-73.94536195131407,40.627681254337126
3017910036,B3,B,BK,124489,-73.94319036910105,40.690581333797034
3015020003,B3,B,BK,145452,-73.91704665962469,40.6835537905368
3077590058,B3,B,BK,98949,-73.9228211954889,40.63234993314009
3034660058,B3,B,BK,161265,-73.90693787753652,40.68141342203114
3067900009,B3,B,BK,69692,-73.94620026231212,40.61128068066255
3058300071,B3,B,BK,102282,-74.01454044505722,40.6331347349255
3085400023,B3,B,BK,65371,-73.9254743606157,40.609269626087446
3070760043,B3,B,BK,17152,-73.98430773991488,40.598590079064444
3009510007,B3,B,BK,157856,-73.9770349460967,40.67636571963864
3018470020,B3,B,BK,136693,-73.9394982334288,40.68276452965034
3018470021,B3,B,BK,137282,-73.93942688781193,40.68276898875139
3018470022,B3,B,BK,137847,-73.93935554219507,40.68277790695351
3046820060,B3,B,BK,43625,-73.92440863546392,40.65328095348496
3016440069,B3,B,BK,132418,-73.93770121570425,40.68568078173931
3046960029,B3,B,BK,81668,-73.93154319714944,40.6504405061139
3071930034,B9,B,BK,30438,-73.97205413022,40.5886997929279
3053270058,B9,B,BK,98022,-73.97667375891136,40.64603045517206
3058490020,B9,B,BK,144104,-74.0266870363268,40.63819581462115
3007480028,B9,B,BK,166044,-74.00625097619887,40.64693119358485
3008720039,B9,B,BK,163423,-73.9779446027116,40.65593411861176
3008570033,B9,B,BK,76905,-74.01134326960191,40.63815122361061
3008570034,B9,B,BK,76530,-74.01128530128821,40.63811555080219
3018120020,B9,B,BK,138207,-73.95303606422705,40.68570307724456
3033440014,B9,B,BK,97366,-73.91410365292941,40.697238771669824
3015530050,B9,B,BK,109337,-73.9076870065135,40.677551840518866
3003770055,B9,B,BK,112927,-74.0000706621388,40.677079175807194
3080590029,B9,B,BK,143464,-73.90590782519318,40.62938463093954
3014390034,B9,B,BK,102235,-73.91744351961844,40.675643345267986
3086620114,B9,B,BK,40876,-73.96551708807564,40.58001792317684
3040190113,B9,B,BK,112656,-73.8821809484878,40.673672422602365
3040190116,B9,B,BK,113077,-73.88198028894038,40.67371701361291
3058500060,B9,B,BK,127802,-74.02406954400843,40.63681795239563
3061380055,B9,B,BK,199819,-74.03305909173218,40.611855904698444
3008050068,B9,B,BK,58270,-74.01751020635882,40.64698470279748
3048920047,B9,B,BK,192463,-73.94148253339759,40.65004364612015
3026210026,B9,B,BK,99502,-73.95051667213185,40.72633440604356
3003930053,B9,B,BK,156476,-73.98577478416144,40.68353149503154
3008580034,B9,B,BK,68650,-74.00908250536781,40.63679119778932
3062910062,B9,B,BK,77995,-74.0125695223916,40.617242498771006
3015040038,B9,B,BK,142226,-73.92028842609052,40.682724397740856
3044220045,B9,B,BK,212697,-73.87916659617566,40.65662082017399
3007990028,B9,B,BK,112092,-74.01190065723358,40.64487108889816
3007980066,B9,B,BK,86030,-74.01517809650787,40.6464852834795
3013100024,B9,B,BK,70024,-73.94690925937961,40.6649147481334
3047920022,B9,B,BK,71112,-73.94611999849315,40.66160609515174
3027380026,B9,B,BK,76024,-73.94681561825749,40.71742512213878
3063030056,B9,B,BK,85400,-74.01100437792185,40.615387512732774
3064240023,B9,B,BK,314855,-74.01586925717116,40.60835105127044
3026240047,B9,B,BK,71111,-73.94868398159889,40.72761862714695
3003870013,B9,B,BK,171087,-73.98585504798041,40.684713156810695
3074150009,B9,B,BK,56561,-73.95629120799606,40.5917453589474
3080030061,B9,B,BK,97520,-73.91175370667425,40.63719697598517
3061600063,B9,B,BK,27781,-73.99401074380715,40.61709980753729
3060110046,B9,B,BK,105811,-74.01933397868969,40.62041291962001
3007480066,B9,B,BK,160621,-74.00704915528743,40.647051589313286
3008690066,B9,B,BK,170170,-73.98530211944978,40.66036646505889
3011320054,B9,B,BK,92244,-73.96262759059302,40.67932210363709
3013680046,B9,B,BK,110974,-73.92538963769569,40.672744929583246
3026570054,B9,B,BK,94401,-73.94249920843775,40.72669113412783
3005300019,B9,B,BK,75302,-74.00908696446886,40.679210626110745
3025690076,B9,B,BK,79034,-73.95649632664453,40.72804224174704
3026480015,B9,B,BK,124217,-73.9499280707928,40.725308812801266
3058750004,B9,B,BK,116452,-74.01858484971271,40.63161418146626
3068780077,B9,B,BK,31130,-73.99057723599601,40.595058471030114
3080590130,B9,B,BK,141853,-73.90587215238475,40.629433681051125
3022100059,B9,B,BK,133715,-73.96023305332731,40.701274258123185
3007650068,B9,B,BK,109323,-74.01064319073652,40.64739939919547
3011080069,B9,B,BK,148869,-73.98440138103699,40.6617532454865
3008220028,B9,B,BK,96686,-74.01577561604903,40.64447868800545
3012600037,B9,B,BK,102815,-73.9543336626336,40.67047078804598
3007360055,B9,B,BK,43399,-74.01232427183366,40.651149503181415
3007810066,B9,B,BK,46814,-74.01575777964482,40.64866132479359
3085220045,B9,B,BK,70579,-73.93058894952401,40.609956327649684
3013100028,B9,B,BK,71128,-73.94654807219429,40.66489691172918
3080150007,B9,B,BK,82671,-73.9127257907039,40.63305447110652
3081460022,B9,B,BK,76205,-73.90583202047527,40.64739494009441
3027720023,B9,B,BK,73775,-73.94200424822083,40.713510031413854
3025720038,B9,B,BK,76554,-73.95590326620442,40.7274893132164
3008490033,B9,B,BK,76688,-74.01070115905021,40.63867739753492
3064240009,B9,B,BK,340290,-74.0165827133397,40.60773569532507
3078850046,B9,B,BK,66924,-73.93471807709948,40.61567735430124
3015610003,B9,B,BK,106977,-73.91710016883732,40.67697215738191
3013650052,B9,B,BK,126885,-73.9338173386867,40.672950048231705
3004510058,B9,B,BK,88324,-73.99193280271626,40.67877809330856
3064600008,B9,B,BK,202333,-74.0161234259312,40.60466783380029
3027190031,B9,B,BK,97249,-73.94664617241745,40.72006936906347
3007490021,B9,B,BK,154923,-74.00438707195853,40.645807500119375
3055030059,B9,B,BK,107835,-73.98944462432843,40.62456880180183
3007470058,B9,B,BK,136406,-74.00886400941619,40.648139609970336
3003510036,B9,B,BK,156510,-73.99693145499717,40.68140450382904
3006930067,B9,B,BK,117118,-74.00335256051413,40.65394535954192
3027230030,B9,B,BK,93777,-73.94710991892701,40.718976889305374
3013270011,B9,B,BK,189819,-73.96017954411467,40.661503535827514
3064320001,B9,B,BK,100954,-74.00976474782897,40.604141659876
3011440003,B9,B,BK,122232,-73.97125595113143,40.67959410880134
3056090033,B9,B,BK,55973,-73.99269084989533,40.63964502246352
3056240076,B9,B,BK,71577,-73.98836106277244,40.63478906141631
3056580022,B9,B,BK,66647,-74.00406601668269,40.639225866964495
3011440021,B9,B,BK,118166,-73.97043993563865,40.679603027003445
3056840060,B9,B,BK,70441,-73.99461718155042,40.63042806058605
3056840064,B9,B,BK,70640,-73.99483567750205,40.63055737451659
3015140013,B9,B,BK,132072,-73.9186251813976,40.681417881132205
3015990166,B9,B,BK,79385,-73.93320198274131,40.69368932723128
3008140017,B9,B,BK,94097,-74.01594506188906,40.645486444843534
3056920052,B9,B,BK,78521,-73.99313230089963,40.628617665558345
3056920055,B9,B,BK,76690,-73.99333296044703,40.628742520387846
3081460039,B9,B,BK,75235,-73.90570270654472,40.64774720907762
